0001567619-19-000098|https://www.sec.gov/Archives/edgar/data/1029800/0001567619-19-000098.txt
0001225208-19-000081|https://www.sec.gov/Archives/edgar/data/1031000/0001225208-19-000081.txt
0000920427-19-000014|https://www.sec.gov/Archives/edgar/data/1033204/0000920427-19-000014.txt
0000920427-19-000015|https://www.sec.gov/Archives/edgar/data/1033206/0000920427-19-000015.txt
0001127602-19-000033|https://www.sec.gov/Archives/edgar/data/103379/0001127602-19-000033.txt
0001127602-19-000037|https://www.sec.gov/Archives/edgar/data/103379/0001127602-19-000037.txt
0001127602-19-000038|https://www.sec.gov/Archives/edgar/data/103379/0001127602-19-000038.txt
0001127602-19-000039|https://www.sec.gov/Archives/edgar/data/103379/0001127602-19-000039.txt
0001127602-19-000040|https://www.sec.gov/Archives/edgar/data/103379/0001127602-19-000040.txt
0001127602-19-000041|https://www.sec.gov/Archives/edgar/data/103379/0001127602-19-000041.txt
0001127602-19-000043|https://www.sec.gov/Archives/edgar/data/103379/0001127602-19-000043.txt
0001033905-19-000002|https://www.sec.gov/Archives/edgar/data/1033905/0001033905-19-000002.txt
0001437749-19-000031|https://www.sec.gov/Archives/edgar/data/1034592/0001437749-19-000031.txt
0001437749-19-000062|https://www.sec.gov/Archives/edgar/data/1034592/0001437749-19-000062.txt
0001104659-19-000200|https://www.sec.gov/Archives/edgar/data/1034657/0001104659-19-000200.txt
0001593060-19-000002|https://www.sec.gov/Archives/edgar/data/1035002/0001593060-19-000002.txt
0001140361-19-000122|https://www.sec.gov/Archives/edgar/data/1035927/0001140361-19-000122.txt
0001437749-19-000045|https://www.sec.gov/Archives/edgar/data/1035976/0001437749-19-000045.txt
0001279569-19-000006|https://www.sec.gov/Archives/edgar/data/1036141/0001279569-19-000006.txt
0001567619-19-000107|https://www.sec.gov/Archives/edgar/data/103730/0001567619-19-000107.txt
0001567619-19-000108|https://www.sec.gov/Archives/edgar/data/103730/0001567619-19-000108.txt
0001567619-19-000109|https://www.sec.gov/Archives/edgar/data/103730/0001567619-19-000109.txt
0001567619-19-000110|https://www.sec.gov/Archives/edgar/data/103730/0001567619-19-000110.txt
0001567619-19-000111|https://www.sec.gov/Archives/edgar/data/103730/0001567619-19-000111.txt
0001567619-19-000112|https://www.sec.gov/Archives/edgar/data/103730/0001567619-19-000112.txt
0001567619-19-000114|https://www.sec.gov/Archives/edgar/data/103730/0001567619-19-000114.txt
0001567619-19-000115|https://www.sec.gov/Archives/edgar/data/103730/0001567619-19-000115.txt
